SIRET;SIREN;NOMEN;NOMET;ETAT;CJ;SIEGE;PUB_PRIV;NATURE;DC;Libelle commune;DEP;REG;APET;A88;A17;EMPLOYEUR;Tranche d'effectif;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
17760111900064;177601119;COUR D'APPEL DE ROUEN;CONSEIL PRUD'HOMMES DE LOUVIERS;1;7171;0;PUBLIC;1;27375;Louviers;27;28;8423Z;84;OQ;1;0 salarié;48.971797;0.947124;Route de Louviers 27190 Conches-en-Ouche;0.3951099465240641;0.3858808556149732;street;27165_0qi2nc;;Route de Louviers;Route de Louviers;27190;Conches-en-Ouche;27, Eure, Normandie;27165;;;;ok
17760111900072;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE;1;7171;0;PUBLIC;1;27229;Evreux;27;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.106191;1.009861;Rue d'Evreux 27110 Quittebeuf;0.3835475862068965;0.3708615542521994;street;27486_0015;;Rue d'Evreux;Rue d'Evreux;27110;Quittebeuf;27, Eure, Normandie;27486;;;;ok
17760111900106;177601119;COUR D'APPEL DE ROUEN;CONSEIL DE PRUD HOMMES ROUEN;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760111900239;177601119;COUR D'APPEL DE ROUEN;CONSEIL DES PRUD'HOMMES;1;7171;0;PUBLIC;1;76217;Dieppe;76;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.904983;0.992898;Route de Dieppe 76119 Varengeville-sur-Mer;0.3606427272727273;0.35596484848484844;street;76720_0019;;Route de Dieppe;Route de Dieppe;76119;Varengeville-sur-Mer;76, Seine-Maritime, Normandie;76720;;;;ok
17760111900247;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE ANNEXE;1;7171;0;PUBLIC;1;76217;Dieppe;76;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.904983;0.992898;Route de Dieppe 76119 Varengeville-sur-Mer;0.3606427272727273;0.35596484848484844;street;76720_0019;;Route de Dieppe;Route de Dieppe;76119;Varengeville-sur-Mer;76, Seine-Maritime, Normandie;76720;;;;ok
17760111900312;177601119;COUR D'APPEL DE ROUEN;CONSEIL DE PRUD'HOMMES;1;7171;0;PUBLIC;1;27056;Bernay;27;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.081547;0.773763;Rue de Bernay 27170 Beaumont-le-Roger;0.3800178787878788;0.36654787878787876;street;27051_0030;;Rue de Bernay;Rue de Bernay;27170;Beaumont-le-Roger;27, Eure, Normandie;27051;;;;ok
17760111900320;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE ANNEXE;1;7171;0;PUBLIC;1;76351;Le Havre;76;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760111900346;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760111900379;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE ANNEXE;1;7171;0;PUBLIC;1;27229;Evreux;27;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.106191;1.009861;Rue d'Evreux 27110 Quittebeuf;0.3835475862068965;0.3708615542521994;street;27486_0015;;Rue d'Evreux;Rue d'Evreux;27110;Quittebeuf;27, Eure, Normandie;27486;;;;ok
17760111900387;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL DE PROXIMITE;1;7171;0;PUBLIC;1;27056;Bernay;27;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.081547;0.773763;Rue de Bernay 27170 Beaumont-le-Roger;0.3800178787878788;0.36654787878787876;street;27051_0030;;Rue de Bernay;Rue de Bernay;27170;Beaumont-le-Roger;27, Eure, Normandie;27051;;;;ok
17760111900494;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE;1;7171;0;PUBLIC;1;76351;Le Havre;76;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760111900734;177601119;COUR D'APPEL DE ROUEN;CONSEIL DE PRUD'HOMMES;1;7171;0;PUBLIC;1;76351;Le Havre;76;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760111900742;177601119;COUR D'APPEL DE ROUEN;CONSEIL DE PRUD'HOMMES;1;7171;0;PUBLIC;1;27229;Evreux;27;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.106191;1.009861;Rue d'Evreux 27110 Quittebeuf;0.3835475862068965;0.3708615542521994;street;27486_0015;;Rue d'Evreux;Rue d'Evreux;27110;Quittebeuf;27, Eure, Normandie;27486;;;;ok
17760111900759;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL JUDICIAIRE ANNEXE;1;7171;0;PUBLIC;1;76540;Rouen;76;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760111900783;177601119;COUR D'APPEL DE ROUEN;TRIBUNAL DE PROXIMITE;1;7171;0;PUBLIC;1;27375;Louviers;27;28;8423Z;84;OQ;1;de 1 à 10 salariés;48.971797;0.947124;Route de Louviers 27190 Conches-en-Ouche;0.3951099465240641;0.3858808556149732;street;27165_0qi2nc;;Route de Louviers;Route de Louviers;27190;Conches-en-Ouche;27, Eure, Normandie;27165;;;;ok
17760131700031;177601317;DTPJJ HAUTE NORMANDIE;STEMO ROUEN-DIEPPE - UEMO ROUEN NORD;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8899A;88;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760131700114;177601317;DTPJJ HAUTE NORMANDIE;EPEI ROUEN - UEHC ROUEN;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8790A;87;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760131700155;177601317;DTPJJ HAUTE NORMANDIE;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760131700163;177601317;DTPJJ HAUTE NORMANDIE;SERVICE TERRITORIAL MILIEU OUVERT LE HAV;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8899A;88;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760131700205;177601317;DTPJJ HAUTE NORMANDIE;UNITE EDUCATIVE MILIEU OUVERT EVREUX;1;7172;0;PUBLIC;1;27229;Evreux;27;28;8899A;88;OQ;1;de 11 à 49 salariés;49.15608;1.337203;Route d'Evreux 27600 Gaillon;0.3708615542521994;0.3619615542521994;street;27275_0085;;Route d'Evreux;Route d'Evreux;27600;Gaillon;27, Eure, Normandie;27275;;;;ok
17760131700221;177601317;DTPJJ HAUTE NORMANDIE;UNITE EDUCATIVE MILIEU OUVERT VAL DE REU;1;7172;0;PUBLIC;1;27701;Val-de-Reuil;27;28;8899A;88;OQ;1;de 11 à 49 salariés;49.261533;1.20933;Val-de-Reuil;0.47784269794721407;0.38237669421487597;municipality;27701;;Val-de-Reuil;;27100;Val-de-Reuil;27, Eure, Normandie;27701;;;;ok
17760131700239;177601317;DTPJJ HAUTE NORMANDIE;UNITE EDUCATIVE CENTRE EDUCATIF RENFORCE;1;7172;0;PUBLIC;1;27229;Evreux;27;28;8790A;87;OQ;1;de 11 à 49 salariés;49.15608;1.337203;Route d'Evreux 27600 Gaillon;0.3708615542521994;0.3619615542521994;street;27275_0085;;Route d'Evreux;Route d'Evreux;27600;Gaillon;27, Eure, Normandie;27275;;;;ok
17760131700254;177601317;DTPJJ HAUTE NORMANDIE;UNITE EDUCATIVE HEBERGEMENT COLLECTIF;1;7172;0;PUBLIC;1;27229;Evreux;27;28;8790A;87;OQ;1;de 11 à 49 salariés;49.15608;1.337203;Route d'Evreux 27600 Gaillon;0.3708615542521994;0.3619615542521994;street;27275_0085;;Route d'Evreux;Route d'Evreux;27600;Gaillon;27, Eure, Normandie;27275;;;;ok
17760131700288;177601317;DTPJJ HAUTE NORMANDIE;UEHD ROUEN;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8790A;87;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760131700296;177601317;DTPJJ HAUTE NORMANDIE;UEMO DIEPPE;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.35596484848484844;0.34907058651026385;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760151500014;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8424Z;84;OQ;1;de 300 à 999 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760151500048;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;POLICE NATIONALE;1;7172;0;PUBLIC;1;76259;F‚camp;76;28;8424Z;84;OQ;1;de 11 à 49 salariés;49.834858;1.322045;Camp Faible 76510 Notre-Dame-d'Aliermont;0.2628941055718475;0.2512638574938575;locality;76472_B005;;Camp Faible;;76510;Notre-Dame-d'Aliermont;76, Seine-Maritime, Normandie;76472;;;;ok
17760151500071;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;76114;Bolbec;76;28;8424Z;84;OQ;1;de 50 à 299 salariés;49.575224;0.483302;Bolbec;0.31724846153846153;0.28647716577540105;municipality;76114;;Bolbec;;76210;Bolbec;76, Seine-Maritime, Normandie;76114;;;;ok
17760151500113;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8424Z;84;OQ;1;de 300 à 999 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760151500238;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;POSTE DE POLICE DE OISSEL;1;7172;0;PUBLIC;1;76484;Oissel;76;28;8424Z;84;OQ;1;de 1 à 10 salariés;49.342654;1.082335;Oissel;0.3175211888111888;0.2612083916083916;municipality;76484;;Oissel;;76350;Oissel;76, Seine-Maritime, Normandie;76484;;;;ok
17760151500345;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;76114;Bolbec;76;28;8424Z;84;OQ;1;de 1 à 10 salariés;49.575224;0.483302;Bolbec;0.31724846153846153;0.28647716577540105;municipality;76114;;Bolbec;;76210;Bolbec;76, Seine-Maritime, Normandie;76114;;;;ok
17760151500360;177601515;DIR DEPARTEMENTALE SECURITE PUBLIQUE;HOTEL DE POLICE;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8424Z;84;OQ;1;de 50 à 299 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.35596484848484844;0.34907058651026385;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760152300026;177601523;SERVICE REGIONAL DE LA POLICE JUDICIAI;;1;7171;1;PUBLIC;1;76540;Rouen;76;28;8424Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.3196781818181818;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760230700015;177602307;DIR INTERREG DOUANES NORMANDIE;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760230700114;177602307;DIR INTERREG DOUANES NORMANDIE;BRIGADE GARDE-COTES DE CHERBOURG;1;7172;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.4811804132231405;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
17760231500018;177602315;DIR REG DES DOUANES LE HAVRE;;1;7172;1;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 300 à 999 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760231500034;177602315;DIR REG DES DOUANES LE HAVRE;DIVISION SURVEILLANCE HAVRE EXTERIEUR;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760231500042;177602315;DIR REG DES DOUANES LE HAVRE;BUREAU CENTRAL DOUANES;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760231500067;177602315;DIR REG DES DOUANES LE HAVRE;RECETTE DES DOUANES DE GONFREVILLE;1;7172;0;PUBLIC;1;76305;Gonfreville-l'Orcher;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.510805;0.226063;Gonfreville-l'Orcher;0.5364154545454546;0.44510902356902354;municipality;76305;;Gonfreville-l'Orcher;;76700;Gonfreville-l'Orcher;76, Seine-Maritime, Normandie;76305;;;;ok
17760231500117;177602315;DIR REG DES DOUANES LE HAVRE;BRIGADE CONTROLE SURVEILLANCE NAUTIQUE;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760231500190;177602315;DIR REG DES DOUANES LE HAVRE;BRIGADE SURVEILLANCE CONTROLE CONTENEUR;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760231500208;177602315;DIR REG DES DOUANES LE HAVRE;BUREAU CONTROLE SURVEILLANCE;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760232300012;177602323;DIR REG DES DOUANES ROUEN;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760232300046;177602323;DIR REG DES DOUANES ROUEN;EVREUX BUREAU;1;7172;0;PUBLIC;1;27229;Evreux;27;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.15608;1.337203;Route d'Evreux 27600 Gaillon;0.3708615542521994;0.3619615542521994;street;27275_0085;;Route d'Evreux;Route d'Evreux;27600;Gaillon;27, Eure, Normandie;27275;;;;ok
17760232300210;177602323;DIR REG DES DOUANES ROUEN;BUREAU DE ROUEN TRANSPORTS;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760232300251;177602323;DIR REG DES DOUANES ROUEN;BRIGADE DE SURVEILLANCE EXTERIEURE DE DI;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.35596484848484844;0.34907058651026385;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760232300269;177602323;DIR REG DES DOUANES ROUEN;BRIGADE DE SURVEILLANCE INTERIEURE DE RO;1;7172;0;PUBLIC;1;76410;Maromme;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.472239;1.063146;Route de Maromme 76960 Notre-Dame-de-Bondeville;0.3429649197860962;0.3402721212121212;street;76474_0430;;Route de Maromme;Route de Maromme;76960;Notre-Dame-de-Bondeville;76, Seine-Maritime, Normandie;76474;;;;ok
17760232300277;177602323;DIR REG DES DOUANES ROUEN;ROUEN ENERGIES;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760430300012;177604303;ACADEMIE DE ROUEN RECTORAT;RECTORAT;1;7171;1;PUBLIC;1;76540;Rouen;76;28;;;;0;0 salarié;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100023;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN ST ETIENNE;1;7172;0;PUBLIC;1;76575;Saint-Etienne-du-Rouvray;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.38518;1.087631;Saint-Étienne-du-Rouvray;0.5787955371900826;0.49741805194805194;municipality;76575;;Saint-Étienne-du-Rouvray;;76800;Saint-Étienne-du-Rouvray;76, Seine-Maritime, Normandie;76575;;;;ok
17760431100056;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN DARNETAL;1;7172;0;PUBLIC;1;76212;Darn‚tal;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;48.002;-3.190743;Guern en Tal 56310 Bubry;0.21514454545454545;0.2044709090909091;street;56026_C639;;Guern en Tal;Guern en Tal;56310;Bubry;56, Morbihan, Bretagne;56026;;;;ok
17760431100064;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIO D' ETAT DE LILLEBONNE;1;7172;0;PUBLIC;1;76384;Lillebonne;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.519589;0.53495;Lillebonne;0.443795329153605;0.41889272727272725;municipality;76384;;Lillebonne;;76170;Lillebonne;76, Seine-Maritime, Normandie;76384;;;;ok
17760431100080;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSPECT MIXTE EDUC NATION DIEPPE EST;1;7172;0;PUBLIC;1;76217;Dieppe;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.458745;1.129108;Allee Dieppe 76000 Rouen;0.35596484848484844;0.34907058651026385;street;76540_2475;;Allee Dieppe;Allee Dieppe;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100106;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSPECT EDUCAT NAT CIRCONSC BARENTIN;1;7172;0;PUBLIC;1;76057;Barentin;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.544169;0.949823;Barentin;0.4081612794612794;0.3601983116883117;municipality;76057;;Barentin;;76360;Barentin;76, Seine-Maritime, Normandie;76057;;;;ok
17760431100122;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN ROUEN NORD;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100148;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;INSPECT MIXTE EDUCAT NATIONALE ROUEN I;1;7172;0;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.31440090909090906;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
17760431100163;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN MAROMME;1;7172;0;PUBLIC;1;76410;Maromme;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.472239;1.063146;Route de Maromme 76960 Notre-Dame-de-Bondeville;0.3429649197860962;0.3402721212121212;street;76474_0430;;Route de Maromme;Route de Maromme;76960;Notre-Dame-de-Bondeville;76, Seine-Maritime, Normandie;76474;;;;ok
17760431100239;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CENTRE INFORMATION ORIENTATION;1;7172;0;PUBLIC;1;76462;NeufchÇ½tel-en-Bray;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;47.958081;0.807503;1 Rue de la Braye 72120 Rahay;0.1387778451178451;0.12398388429752064;street;72250_ik8cch;;1 Rue de la Braye;1 Rue de la Braye;72120;Rahay;72, Sarthe, Pays de la Loire;72250;;;;ok
17760431100247;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN NEUFCHATEL;1;7172;0;PUBLIC;1;76462;NeufchÇ½tel-en-Bray;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;47.958081;0.807503;1 Rue de la Braye 72120 Rahay;0.1387778451178451;0.12398388429752064;street;72250_ik8cch;;1 Rue de la Braye;1 Rue de la Braye;72120;Rahay;72, Sarthe, Pays de la Loire;72250;;;;ok
17760431100254;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRC INSP DEPT EDUC LILLEBONNE;1;7172;0;PUBLIC;1;76384;Lillebonne;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.519589;0.53495;Lillebonne;0.443795329153605;0.41889272727272725;municipality;76384;;Lillebonne;;76170;Lillebonne;76, Seine-Maritime, Normandie;76384;;;;ok
17760431100262;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIO D' ETAT DU HAVRE;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760431100270;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPT 1ER DEGRE IEN LE HAVRE SUD;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760431100296;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIP 1ER DEGRE IEN LE HAVRE OUEST;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760431100304;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRC 1ER DEGRE IEN SEINE MARIT ASH;1;7172;0;PUBLIC;1;76351;Le Havre;76;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17760431100353;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIO D' ETAT DE FECAMP;1;7172;0;PUBLIC;1;76259;F‚camp;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.492464;0.348525;Impasse du Camp 76430 Saint-Vigor-d'Ymonville;0.23795948051948052;0.22715363636363636;street;76657_0125;;Impasse du Camp;Impasse du Camp;76430;Saint-Vigor-d'Ymonville;76, Seine-Maritime, Normandie;76657;;;;ok
17760431100361;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRCONSCRIPTION 1ER DEGRE IEN FECAMP;1;7172;0;PUBLIC;1;76259;F‚camp;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;49.492464;0.348525;Impasse du Camp 76430 Saint-Vigor-d'Ymonville;0.23795948051948052;0.22715363636363636;street;76657_0125;;Impasse du Camp;Impasse du Camp;76430;Saint-Vigor-d'Ymonville;76, Seine-Maritime, Normandie;76657;;;;ok
17760431100379;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CENTRE INFORMATION ORIENTATION;1;7172;0;PUBLIC;1;76255;Eu;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;50.04029;1.423036;Eu;0.25147112554112555;0.2406706493506493;municipality;76255;;Eu;;76260;Eu;76, Seine-Maritime, Normandie;76255;;;;ok
17760431100387;177604311;DIR SCES DEP EDUCAT NAT SEINE MARITIME;CIRC INSP DEPT EDUC NAL DE EU;1;7172;0;PUBLIC;1;76255;Eu;76;28;8412Z;84;OQ;1;de 1 à 10 salariés;50.04029;1.423036;Eu;0.25147112554112555;0.2406706493506493;municipality;76255;;Eu;;76260;Eu;76, Seine-Maritime, Normandie;76255;;;;ok
