nombre;sexe;annee;prenoms;nombre_total_cumule
19;F;2019;Rita;19
34;F;2005;Maëlys;34
14;M;2019;Alphonse;14
94;M;2007;Noé;94
6;F;2018;Rahma;6
7;F;2013;Bonnie;7
294;M;2010;Adam;294
8;F;2016;Zeynab;8
5;F;2010;Dora;5
9;F;2007;Anne;9
13;F;2008;Mariame;13
7;M;2014;Josh;7
9;M;2017;Melchior;9
5;M;2007;Safwane;5
55;F;2015;Aya;55
17;F;2019;Astrid;17
9;F;2005;Maéva;9
14;M;2019;Lazare;14
60;F;2007;Olivia;60
5;M;2018;Riyad;5
7;M;2013;Carl;7
67;F;2010;Alicia;67
7;M;2017;Alessio;7
19;M;2010;Eloi;19
24;M;2007;Anthony;24
135;F;2008;Marie;135
5;M;2014;Kenny;5
5;F;2017;Meryam;5
9;F;2007;Sira;9
6;M;2015;Aymane;6
17;F;2019;Clémentine;17
12;F;2005;Mahaut;12
14;F;2019;Marguerite;14
93;F;2007;Romane;93
5;F;2018;Safiatou;5
41;F;2013;Célia;41
8;M;2010;Alistair;8
9;M;2017;Aly;9
11;M;2010;Emir;11
18;F;2007;Aurélie;18
13;M;2008;Marley;13
5;M;2014;Laurent;5
5;F;2017;Mira;5
5;F;2007;Solveig;5
19;M;2015;Bastien;19
15;M;2019;Gianni;15
27;F;2005;Maïa;27
13;M;2019;Aubin;13
126;M;2007;Samuel;126
54;F;2018;Sasha;74
7;M;2013;Célian;7
15;M;2010;Amadou;15
18;F;2017;Amélie;18
17;F;2010;Flore;17
5;F;2007;Auriane;5
7;F;2008;Marthe;7
7;F;2014;Layla;7
62;M;2017;Naël;62
13;F;2007;Syrine;13
29;F;2015;Blanche;29
15;F;2019;Baya;15
6;F;2005;Malak;6
13;M;2019;Esteban;13
7;F;2007;Saskia;7
8;M;2018;Sebastian;8
25;M;2013;César;25
10;F;2010;Anaé;10
17;F;2017;Anastasia;17
6;M;2010;Hamidou;6
89;M;2007;Axel;89
21;M;2008;Matteo;21
7;M;2014;Léandro;7
7;F;2017;Nava;7
7;M;2007;Tancrède;7
10;M;2015;Calixte;10
13;M;2019;Rafaël;13
14;M;2005;Marwane;14
13;F;2019;Simone;13
7;M;2007;Shawn;7
13;F;2018;Sonia;13
5;F;2013;Charlize;5
38;M;2010;Anton;38
16;M;2017;Anis;16
14;F;2010;Hana;14
110;M;2007;Baptiste;110
8;F;2008;Maureen;8
6;F;2014;Leïa;6
8;M;2017;Nazim;8
12;M;2007;Thierry;12
5;F;2015;Chaden;5
13;F;2019;Amani;13
9;M;2005;Maxim;9
13;F;2019;Yaël;13
14;F;2007;Sonia;14
24;F;2018;Thelma;24
14;M;2013;Chris;14
7;F;2010;Anya;7
6;M;2017;Ari;6
29;F;2010;Hawa;29
29;M;2007;Bastien;29
27;F;2008;Mélina;27
5;M;2014;Leny;5
6;F;2017;Nesrine;6
8;F;2007;Toscane;8
8;M;2015;Chris;8
13;F;2019;Fatou;13
23;F;2005;Mélanie;23
12;F;2019;Aïssatou;12
8;M;2007;Thibaud;8
49;M;2018;Théodore;49
54;M;2013;Côme;54
12;F;2010;Aurélie;12
17;F;2017;Asma;17
19;M;2010;Ibrahima;19
5;M;2007;Calvin;5
13;M;2008;Mohamed-Amine;13
133;M;2014;Léo;133
119;F;2017;Nina;119
72;F;2007;Valentine;72
108;M;2015;Clément;108
12;M;2019;Ian;12
12;F;2005;Méline;12
12;F;2019;Salimata;12
20;M;2007;Walid;20
5;F;2018;Tiguida;5
8;F;2013;Cyrine;8
53;M;2010;Aurélien;53
5;F;2017;Astou;5
32;M;2010;Ilian;32
20;F;2007;Candice;20
22;M;2008;Mohammed;22
21;F;2014;Léonore;21
41;F;2017;Nora;41
55;M;2007;William;55
41;M;2015;Eden;41
12;M;2019;Malick;12
6;F;2005;Myrtille;6
11;M;2019;Daouda;11
20;M;2007;Zacharie;20
5;F;2018;Tsipora;5
10;M;2013;Dan;10
46;M;2010;Ayoub;46
9;M;2017;Aymeric;9
9;F;2010;Isra;9
6;M;2007;Carl;6
23;M;2008;Nathanaël;23
38;F;2014;Liv;38
54;M;2017;Octave;54
5;M;2007;Wissem;5
5;M;2015;Elia;5
10;M;2019;Julian;10
29;M;2005;Nassim;29
11;F;2019;Amandine;11
5;M;2007;Zied;5
57;M;2018;Ulysse;57
48;F;2013;Elise;48
193;F;2010;Camille;253
7;F;2017;Baya;7
10;M;2010;Karl;10
18;F;2007;Cassandra;18
13;F;2008;Ornella;13
6;F;2014;Liza;6
108;F;2017;Olivia;108
5;M;2007;Yassin;5
13;M;2015;Élie;13
10;M;2019;Lior;10
6;F;2005;Natasha;6
11;F;2019;Ysé;11
39;M;2008;Achille;39
27;F;2018;Valentina;27
9;F;2013;Elizabeth;9
7;M;2010;Cheikh;7
6;M;2017;Calixte;6
13;M;2010;Kenny;13
16;M;2007;Christophe;16
5;M;2008;Othman;5
173;M;2014;Lucas;173
5;M;2017;Qassim;5
9;M;2007;Youssouf;9
73;M;2015;Eliott;73
10;F;2019;Carla;10
91;F;2005;Nina;91
10;M;2019;Corentin;10
9;M;2008;Aïdan;9
30;M;2018;Zakaria;30
26;M;2013;Emmanuel;26
10;F;2010;Coline;10
5;F;2017;Calypso;5
6;M;2010;Killian;6
5;F;2007;Cyrielle;5
12;M;2008;Owen;12
5;M;2014;Lyham;5
36;M;2017;Rafael;36
8;F;2007;Yuna;8
43;M;2015;Evan;43
10;F;2019;Safia;10
27;M;2005;Nino;27
10;M;2019;Paolo;10
9;M;2008;Aksel;9
177;F;2019;Chloé;177
16;F;2013;Emy;16
7;F;2010;Cyrine;7
18;M;2017;Camil;18
5;F;2010;Koumba;5
8;M;2007;Dario;8
5;F;2008;Patricia;5
8;M;2014;Mady;8
5;F;2017;Ritaj;5
5;F;2007;Zina;5
34;F;2015;Fatima;34
9;F;2019;Elyssa;9
34;M;2005;Noam;34
10;M;2019;Yasser;10
24;M;2008;Alban;24
133;F;2019;Adèle;133
16;F;2013;Enora;16
6;F;2010;Elie;40
191;F;2017;Chloé;191
7;M;2010;Lazar;7
6;F;2007;Deborah;6
242;M;2008;Paul;242
12;F;2014;Marianne;12
8;M;2017;Ryad;8
5;M;2008;Abd;5
7;M;2015;Filip;7
8;M;2019;Demba;8
102;M;2005;Noé;102
10;F;2019;Fatim;10
5;M;2008;Albin;5
127;F;2019;Lina;127
40;F;2013;Esther;40
10;F;2010;Elya;10
23;F;2017;Claire;23
12;F;2010;Line;12
28;M;2007;Dorian;28
27;F;2008;Pénélope;27
74;F;2014;Marie;74
5;F;2017;Sandra;5
21;M;2008;Alex;21
35;M;2015;Hamza;35
8;F;2019;Azélie;8
6;M;2005;Oussama;6
9;M;2019;Clarence;9
29;F;2008;Alexandra;29
123;F;2019;Gabrielle;123
7;F;2013;Ève;7
7;F;2010;Emeline;7
60;F;2017;Clémence;60
13;F;2010;Louison;13
21;F;2007;Eléa;21
23;M;2008;Rémi;23
63;M;2014;Marius;63
6;M;2017;Selim;6
12;M;2008;Aloïs;12
10;F;2015;Hélène;10
8;F;2019;Kiara;8
5;F;2005;Rita;5
9;M;2019;Kayden;9
38;M;2008;Anatole;38
112;F;2019;Eva;112
13;M;2013;Fares;13
15;F;2010;Emmanuelle;15
8;F;2017;Coumba;8
8;M;2010;Louka;8
18;F;2007;Elia;23
8;M;2008;Ryad;8
28;F;2014;Mélina;28
10;F;2017;Soraya;10
13;F;2008;Alyssa;13
175;F;2015;Inès;175
7;M;2019;Éden;7
5;F;2005;Rosa;5
9;M;2019;Modibo;9
10;M;2008;André;10
107;M;2019;Nathan;107
5;F;2013;Fatim;5
199;F;2010;Eva;199
23;M;2017;Diego;23
8;M;2010;Lubin;8
11;M;2007;Elio;11
12;F;2008;Sonia;12
5;M;2014;Michael;5
5;M;2017;Teodor;5
9;F;2008;Annaëlle;9
21;M;2015;Ismael;21
7;F;2019;Abigaïl;7
61;M;2005;Ruben;61
9;F;2019;Eléna;9
5;F;2008;Anita;5
83;F;2019;Lucie;83
6;F;2013;Gisèle;6
46;F;2010;Faustine;46
8;F;2017;Ela;8
14;F;2010;Luce;14
15;F;2007;Elisabeth;15
5;F;2008;Soumaya;5
5;M;2014;Muhammad;5
6;F;2017;Tina;6
61;F;2008;Apolline;61
27;M;2015;Jad;27
7;F;2019;Avril;7
7;M;2005;Sean;7
8;M;2019;Ismail;8
34;M;2008;Armand;34
71;F;2019;Madeleine;71
8;F;2013;Grace;8
11;M;2010;Giovanni;11
19;F;2017;Elia;19
53;F;2010;Madeleine;53
59;F;2007;Elsa;59
17;M;2008;Swann;17
6;M;2014;Muhammed;6
5;M;2017;Uriel;5
5;F;2008;Aure;5
7;F;2015;Jannah;7
7;F;2019;Béryl;7
7;F;2005;Séléna;7
8;M;2019;Tim;8
12;M;2008;Arnaud;12
64;F;2019;Mathilde;64
16;F;2013;Halima;16
7;F;2010;Grace;7
47;F;2017;Ella;47
9;M;2010;Mahdi;9
11;M;2007;Elyas;11
6;F;2008;Tamara;6
5;F;2014;Nahia;5
84;F;2017;Valentine;84
20;M;2008;Aymen;20
5;M;2015;Joan;5
7;F;2019;Nada;7
21;F;2005;Selma;21
96;M;2004;Samuel;96
22;F;2008;Assia;22
53;F;2019;Aïcha;53
8;M;2013;Hélie;8
32;M;2010;Gustave;32
6;F;2017;Flora;6
13;F;2010;Maïmouna;13
5;F;2007;Emi;5
15;M;2008;Téo;15
5;M;2014;Namory;5
14;M;2017;Vladimir;14
5;F;2008;Cali;5
127;F;2015;Joséphine;127
7;F;2019;Nadia;7
15;F;2005;Vanessa;15
34;M;2004;Sofiane;34
40;F;2008;Aya;40
51;F;2019;Constance;51
20;M;2013;Ilian;20
8;F;2010;Hafsa;8
13;F;2017;Georgia;13
11;F;2010;Marilou;11
6;M;2007;Emil;6
9;M;2008;Térence;9
6;M;2014;Nathaniel;6
6;M;2017;Yaïr;6
17;F;2008;Cassandra;17
35;F;2015;Julie;35
6;M;2019;Dany;6
5;F;2005;Yamina;5
42;F;2004;Stella;42
10;M;2008;Boubacar;10
50;M;2019;Malo;50
7;M;2013;Jack;7
8;M;2010;Haroun;8
18;M;2017;Hayden;18
45;M;2010;Marius;45
10;F;2007;Émilie;10
36;M;2008;Thibault;36
15;M;2014;Neil;15
30;M;2018;Adem;30
5;F;2008;Dahlia;5
6;M;2015;Kyan;6
6;F;2019;Marion;6
32;M;2005;Yassine;32
18;M;2004;Steven;18
5;M;2008;Brandon;5
50;F;2019;Valentine;50
15;M;2013;Julian;15
8;F;2010;Haya;8
8;M;2017;Ian;8
8;M;2010;Marouane;8
6;M;2007;Enguerrand;6
17;M;2008;Tony;17
47;M;2014;Noam;47
52;F;2018;Aïcha;52
17;M;2008;Dimitri;17
123;M;2015;Léon;123
6;F;2019;Perla;6
8;M;2005;Ylan;8
15;F;2004;Tatiana;15
15;F;2008;Cécile;15
49;F;2019;Roxane;49
5;M;2013;Lohan;5
17;M;2010;Ilan;17
10;M;2017;Imrane;10
8;M;2010;Matisse;8
6;F;2007;Fatouma;6
40;M;2008;Ulysse;40
33;F;2014;Nora;33
11;M;2018;Aimé;11
6;F;2008;Djeneba;6
27;F;2015;Léonore;27
6;F;2019;Razane;6
6;F;2005;Ysé;6
13;F;2004;Thelma;13
5;M;2008;Chris;5
40;F;2019;Isaure;40
28;F;2013;Lucile;28
7;F;2010;Jane;7
6;F;2017;Irina;6
36;M;2010;Matteo;36
5;F;2007;Haya;5
46;M;2008;Yacine;46
31;F;2014;Océane;31
12;F;2018;Aline;12
6;F;2008;Djénéba;6
42;F;2015;Lila;42
6;F;2019;Tahel;6
20;M;2006;Abdoulaye;20
15;F;2004;Toscane;15
5;M;2008;Corto;5
37;F;2019;Castille;37
49;F;2013;Madeleine;49
11;F;2010;Kahina;11
7;F;2017;Isabella;7
12;F;2010;Mayssa;12
78;F;2007;Héloïse;78
5;F;2008;Yuna;5
6;F;2014;Ombeline;6
25;F;2018;Alya;25
9;F;2008;Domitille;9
5;M;2015;Lionel;5
5;M;2019;Dante;5
8;F;2006;Adeline;8
92;M;2004;Valentin;92
5;M;2008;Edwin;5
27;F;2019;Elisabeth;27
13;F;2013;Mayssa;13
7;M;2010;Karamba;7
9;F;2017;Isabelle;9
6;M;2010;Melvin;6
9;F;2007;Hermine;9
11;M;2009;Abdallah;11
5;F;2014;Oriane;5
18;M;2018;Ange;18
22;M;2008;Eloi;22
5;M;2015;Louison;5
5;M;2019;Frédéric;5
13;M;2006;Adrian;13
11;F;2004;Valentina;11
8;F;2008;Éléa;8
26;F;2019;Lyna;26
15;F;2013;Mina;15
9;M;2010;Kyllian;9
7;M;2017;Jack;7
9;F;2010;Michelle;9
15;F;2007;Isabelle;15
11;F;2009;Abigaël;11
6;M;2014;Paolo;6
6;F;2018;Angelina;6
71;F;2008;Elsa;71
8;F;2015;Maëline;8
5;M;2019;Gaspar;5
7;M;2006;Adriano;7
19;M;2004;Wassim;19
7;M;2008;Eliel;7
23;M;2019;Charlie;23
111;F;2013;Nina;111
10;F;2010;Lia;10
15;F;2017;Jennah;15
26;M;2010;Moussa;26
10;M;2007;Jack;10
6;M;2009;Allan;6
7;M;2014;Pape;7
9;F;2018;Annabelle;9
21;M;2008;Ferdinand;21
7;F;2015;Maïwenn;7
5;M;2019;Izaac;5
9;F;2006;Agnès;9
66;M;2004;William;66
74;M;2008;Eliott;74
22;F;2019;Aurore;22
9;F;2013;Nine;9
169;F;2010;Lina;169
36;M;2017;Jonas;36
11;M;2010;Moustapha;11
7;F;2007;Jenna;7
8;F;2009;Amélia;8
9;M;2014;Pharell;9
14;F;2018;Anya;14
21;F;2008;Fleur;21
126;F;2015;Manon;126
5;M;2019;Joakim;5
8;M;2004;Jérôme;8
8;F;2004;Yaël;8
61;F;2008;Elise;61
21;M;2019;Aymen;21
5;F;2013;Noha;11
10;F;2010;Liya;10
6;F;2017;Kadiatou;6
9;M;2010;Nikola;9
9;F;2007;Joyce;9
14;F;2009;Amina;14
20;F;2014;Philippine;20
8;F;2018;Assiya;8
32;M;2008;Hamza;32
6;F;2015;Manuela;6
5;M;2019;Lucca;5
85;F;2004;Julia;85
6;M;2004;Yossef;6
7;F;2008;Elona;7
20;F;2019;Clarisse;20
33;F;2013;Océane;33
27;F;2010;Louna;27
18;F;2017;Léana;18
38;M;2010;Noa;38
13;M;2007;Justin;13
33;M;2009;Anton;33
14;F;2014;Rania;14
104;M;2018;Axel;104
5;M;2008;Haroun;5
13;F;2015;Mariame;13
5;M;2019;Raoul;5
6;F;2004;Latifa;6
7;M;2005;Abdel;7
57;F;2008;Esther;57
20;F;2019;Rachel;20
7;F;2013;Oriane;7
6;M;2010;Maceo;6
26;F;2017;Lilia;26
97;M;2010;Noé;97
44;M;2007;Kevin;44
258;M;2009;Arthur;258
5;F;2014;Rim;5
56;M;2018;Benjamin;56
5;F;2008;Heidi;5
152;M;2015;Maxime;152
5;F;2019;Ernestine;5
196;F;2004;Léa;196
13;M;2005;Alan;13
16;M;2008;Ewen;16
19;M;2019;Aboubacar;19
6;M;2013;Oskar;6
19;F;2010;Marwa;19
17;F;2017;Lilya;17
48;F;2010;Océane;48
5;F;2007;Leana;5
20;F;2009;Axelle;20
11;F;2014;Safa;11
26;F;2018;Bérénice;26
29;M;2008;Ilian;29
6;F;2015;Maÿlis;6
5;F;2019;Habiba;5
19;F;2004;Lena;19
7;M;2005;Alec;7
6;F;2008;Flavie;6
19;M;2019;Diego;19
10;F;2013;Rahma;10
53;M;2010;Mathieu;53
13;M;2017;Lino;13
6;F;2010;Priscille;6
22;F;2007;Lena;22
5;F;2009;Carolina;5
24;F;2014;Salma;24
5;F;2018;Bonnie;5
5;F;2008;Isra;5
7;F;2015;Mélodie;7
5;F;2019;Mayane;5
34;M;2004;Loïc;34
23;F;2005;Alexia;23
10;F;2008;Hajar;10
18;F;2019;Carmen;18
17;F;2013;Rebecca;17
5;F;2010;Meriam;5
10;F;2017;Liora;10
6;M;2010;Rodrigue;6
6;F;2007;Léopoldine;6
8;F;2009;Cécilia;8
5;F;2014;Sanaa;5
70;F;2018;Céleste;70
5;M;2008;Johann;5
6;M;2015;Nahel;6
5;F;2019;Molly;5
7;M;2004;Malik;7
10;F;2005;Aline;10
21;F;2008;Hanna;21
17;M;2019;Mateo;17
48;F;2013;Sasha;69
61;F;2010;Mila;61
44;F;2017;Liv;44
73;M;2010;Romain;73
14;F;2007;Maïmouna;14
49;F;2009;Constance;49
5;M;2014;Sidi;5
36;F;2018;Daphné;36
15;F;2008;Lena;15
12;M;2015;Nahil;12
188;M;2020;Mohamed;188
7;F;2004;Manal;7
25;M;2005;Anatole;25
6;M;2008;Hayden;6
17;F;2019;Gabriella;17
5;F;2013;Sérine;5
7;M;2010;Nabil;7
10;M;2017;Loris;10
6;M;2010;Ron;6
8;F;2007;Malak;8
37;M;2009;Edouard;37
5;F;2014;Sokhna;5
29;M;2018;Diego;29
48;F;2008;Lila;48
9;F;2015;Nelia;9
162;M;2020;Léo;162
36;M;2004;Marc;36
30;M;2005;Armand;30
91;F;2008;Héloïse;91
17;F;2019;Imany;17
16;F;2013;Soline;16
7;F;2010;Neyla;7
10;F;2017;Maram;10
8;F;2010;Safia;8
30;M;2007;Mamadou;30
6;F;2009;Eileen;6
25;F;2014;Soline;25
6;F;2018;Élia;6
8;F;2008;Luce;8
16;M;2015;Noa;16
136;F;2020;Rose;136
10;M;2004;Marvin;10
15;M;2005;Aymen;15
9;M;2008;Ilhan;9
16;M;2019;Adel;16
6;M;2013;Souleyman;6
5;F;2010;Niouma;5
59;M;2017;Marceau;59
6;F;2010;Safiya;6
25;F;2007;Marine;25
76;F;2009;Elisa;76
6;F;2014;Solveig;6
15;F;2018;Élisa;15
11;F;2008;Lucy;11
259;M;2015;Paul;259
109;M;2020;Côme;109
41;F;2004;Maya;41
30;M;2005;Bastien;30
135;F;2008;Jade;135
15;F;2019;Axelle;15
14;F;2013;Tal;14
26;M;2010;Omar;26
7;M;2017;Mark;7
16;F;2010;Sana;16
7;M;2007;Marko;7
12;F;2009;Élisa;12
5;M;2014;Tim;5
23;F;2018;Emilie;23
37;F;2008;Mariam;37
5;M;2015;Raoul;5
98;M;2020;Aaron;98
9;M;2004;Michaël;9
6;M;2005;Brayan;6
17;F;2008;Jana;17
14;F;2019;Amelia;14
15;F;2013;Thaïs;15
15;F;2010;Oumou;15
12;F;2017;Marwa;12
6;F;2010;Soumaya;6
8;F;2007;Marthe;8
38;M;2009;Emile;38
41;M;2014;Vadim;41
8;M;2018;Etienne;8
5;M;2008;Marko;5
9;M;2015;Ryad;9
97;F;2020;Victoire;97
9;M;2004;Moustapha;9
6;F;2005;Camelia;6
34;M;2008;Joachim;34
13;M;2019;Salim;13
14;M;2013;Ugo;14
5;M;2010;Pharell;5
5;M;2017;Maurice;5
45;M;2010;Thibault;45
11;M;2007;Matisse;11
72;F;2009;Emilie;72
102;F;2014;Victoria;102
6;F;2018;Hafsa;6
213;M;2008;Maxime;213
11;F;2015;Safiya;11
77;F;2020;Agathe;77
18;F;2004;Naomie;18
209;F;2005;Camille;238
5;M;2008;Josué;5
13;F;2019;Norah;13
91;F;2013;Victoire;91
20;M;2010;Rafaël;20
6;M;2017;Mohamed-Amine;6
6;M;2010;Thierno;6
38;M;2007;Mattéo;38
24;F;2009;Fanta;24
7;M;2014;Waël;7
5;M;2018;Hamed;5
11;F;2008;Mellina;11
5;M;2015;Seydina;5
64;F;2020;Inaya;64
77;M;2004;Noah;77
10;F;2005;Catherine;10
6;F;2008;Joy;6
12;M;2019;Leonardo;12
5;F;2013;Zelda;5
6;F;2010;Salimata;6
5;F;2017;Morgane;5
27;M;2010;Timéo;27
80;M;2007;Maxence;80
18;F;2009;Fatou;18
12;F;2014;Yousra;12
8;M;2018;Haron;8
14;F;2008;Mona;14
6;F;2015;Tatiana;6
52;F;2020;Aminata;52
14;F;2004;Ornella;14
50;F;2005;Chiara;50
12;M;2008;Karl;12
12;M;2019;Raphael;12
18;M;2014;Abdallah;18
7;F;2010;Shaïna;7
5;M;2017;Mouhamad;5
219;M;2010;Victor;219
46;F;2007;Mélissa;46
9;F;2009;Félicité;9
12;M;2014;Zachary;12
61;M;2018;Hector;61
7;M;2008;Nikola;7
6;M;2015;Theo;6
51;M;2020;Achille;51
20;F;2004;Pénélope;20
174;M;2005;Clément;174
6;M;2008;Kays;6
12;F;2019;Agnès;12
10;M;2014;Akram;10
8;M;2010;Siméon;8
38;M;2017;Naïm;38
5;M;2010;Willy;5
12;M;2007;Merlin;12
5;M;2009;Filip;5
156;F;2015;Adèle;156
16;M;2018;Ilian;16
65;F;2008;Olivia;65
117;M;2015;Thomas;117
51;M;2020;Solal;51
6;F;2004;Perle;6
5;F;2005;Dalva;5
6;F;2008;Lamia;6
11;F;2019;Ania;11
24;M;2014;Aksel;24
125;M;2010;Simon;125
30;F;2017;Naomi;30
6;F;2010;Yael;6
35;F;2007;Mila;35
350;M;2009;Gabriel;350
27;M;2015;Adem;27
9;M;2018;Ishak;9
7;F;2008;Orlane;7
28;M;2015;Yacine;28
49;F;2020;Yasmine;49
9;M;2004;Ryad;9
31;M;2005;Damien;31
7;M;2008;Lancelot;7
10;M;2019;Younès;10
30;F;2014;Albane;30
6;M;2010;Tancrède;6
9;F;2017;Paola;9
5;F;2010;Yaëlle;5
7;M;2007;Nabil;7
5;M;2009;Gaspar;5
6;M;2015;Aiden;6
14;M;2018;Ivan;14
5;F;2008;Rébecca;5
9;F;2015;Yaël;9
45;F;2020;Albane;45
13;F;2004;Sabrine;13
14;F;2005;Dounia;14
5;F;2008;Layla;5
10;F;2019;Elizabeth;10
7;M;2014;Alfred;7
5;M;2010;Térence;5
5;F;2017;Perla;5
13;M;2010;Yannick;13
9;M;2007;Naïm;9
35;M;2009;Grégoire;35
60;F;2015;Alicia;60
6;F;2018;Izïa;6
5;M;2008;Riad;5
7;F;2015;Yaëlle;7
44;M;2020;Elie;44
27;F;2005;Elena;27
6;F;2008;Leelou;6
9;M;2019;Otto;9
7;F;2014;Anaé;7
34;M;2010;Théophile;34
16;M;2017;Quentin;16
5;F;2010;Youmna;5
10;F;2007;Natacha;10
11;F;2009;Hana;11
29;F;2015;Alya;29
5;F;2018;Joanne;5
6;F;2008;Sabrine;6
8;F;2015;Yara;8
44;M;2020;Evan;44
9;F;2005;Éléonore;9
17;F;2008;Leïla;17
9;F;2019;Alina;9
11;F;2014;Angela;11
168;M;2010;Thomas;168
15;F;2017;Rita;15
19;M;2011;Abdoulaye;19
11;F;2007;Ornella;11
46;M;2009;Ibrahim;46
26;F;2015;Ana;26
12;M;2018;Khalil;12
5;M;2008;Sadio;5
5;M;2015;Yaya;5
43;F;2020;Noa;43
23;M;2005;Eliot;23
5;M;2008;Lévi;5
8;M;2019;Cheikh;8
15;F;2014;Angèle;15
11;F;2010;Vanessa;11
10;F;2017;Rokia;10
243;M;2011;Alexandre;243
13;F;2007;Oumou;13
27;M;2009;Issa;27
45;F;2015;Anouk;45
6;F;2018;Léonor;6
12;M;2008;Sandro;12
6;F;2015;Zineb;6
38;F;2020;Thelma;38
6;F;2005;Élise;6
14;F;2008;Lou-Ann;14
8;M;2019;Élias;8
5;F;2014;Angie;5
9;F;2010;Yara;9
11;F;2017;Rosa;11
6;F;2011;Alina;6
105;F;2007;Pauline;105
149;F;2009;Jade;149
38;M;2015;Antonin;38
5;F;2018;Louane;5
9;M;2008;Sekou;9
9;M;2016;Abraham;9
31;F;2020;Élise;31
24;F;2005;Ella;24
12;M;2008;Ludovic;12
27;M;2006;Andrea;27
61;F;2014;Ava;61
5;M;2010;Ylan;5
14;F;2017;Rosalie;14
17;F;2011;Aliya;17
23;M;2007;Rafaël;23
73;M;2009;Jean;73
33;M;2015;Armand;33
14;M;2018;Loup;14
6;M;2008;Seydou;6
34;M;2016;Adem;34
28;M;2020;Jacob;28
27;M;2005;Eric;27
40;F;2008;Maïa;40
23;F;2006;Andréa;31
5;F;2014;Bella;5
33;M;2011;Abel;33
7;F;2017;Sacha;147
11;F;2011;Amélia;11
16;M;2007;Raphael;16
5;M;2009;Joakim;5
20;F;2015;Axelle;20
9;M;2018;Luc;9
6;F;2008;Sharon;6
12;M;2016;Adrian;12
24;F;2020;Lyna;24
5;M;2005;Ernest;5
15;M;2008;Marceau;15
19;F;2006;Anne;19
45;F;2014;Céleste;45
7;F;2011;Aleksandra;7
7;M;2017;Seydou;7
5;F;2011;Angel;5
6;F;2007;Rébecca;6
5;F;2009;Khadidiatou;5
7;F;2015;Bella;7
5;F;2018;Maëline;5
8;M;2008;Swan;8
8;M;2016;Aksil;8
22;M;2020;Adama;22
33;M;2005;Erwan;33
6;M;2008;Mario;6
20;M;2006;Aymeric;20
11;M;2014;Célestin;11
12;F;2011;Aliyah;12
7;F;2017;Shana;7
8;M;2011;Ari;8
90;M;2007;Romain;90
21;M;2009;Lino;21
8;M;2015;Benoît;8
9;F;2018;Maeva;9
9;F;2008;Tali;9
9;M;2016;Alessandro;9
18;F;2020;Maxine;18
6;F;2005;Eurydice;6
150;M;2008;Martin;150
7;F;2006;Bénédicte;7
8;M;2014;Christophe;8
8;F;2011;Alyah;8
17;M;2017;Soan;17
15;F;2011;Assa;15
5;F;2007;Sarra;5
29;M;2009;Lorenzo;29
6;M;2015;Boubou;6
47;M;2018;Malo;47
7;M;2008;Valentino;7
9;M;2016;Alessio;9
17;M;2020;Milan;17
125;F;2005;Eva;125
87;M;2008;Maxence;87
15;M;2006;Boubacar;15
83;F;2014;Clémence;83
23;F;2011;Amira;23
21;M;2017;Sohan;21
7;F;2011;Auriane;7
7;M;2007;Sékou;7
9;F;2009;Loubna;9
26;F;2015;Claire;26
11;F;2018;Marion;11
36;M;2008;Vincent;36
22;F;2016;Alia;22
17;F;2020;Fatou;17
8;F;2005;Fatim;8
21;F;2008;Méline;21
12;M;2006;Bruno;12
5;F;2014;Dania;5
7;F;2011;Angélina;7
5;M;2017;Souheyl;5
10;F;2011;Bertille;10
7;F;2007;Sienna;7
6;M;2009;Lubin;6
15;M;2015;Colin;15
6;F;2018;Mélanie;6
18;M;2008;Virgile;18
22;F;2016;Alya;22
17;F;2020;Nélia;17
8;F;2005;Fiona;8
25;F;2008;Ninon;25
252;F;2006;Camille;287
6;F;2014;Daniella;6
31;M;2011;Arsène;31
29;M;2017;Stanislas;29
184;F;2011;Camille;254
98;M;2007;Simon;98
33;F;2009;Lucile;33
6;M;2015;Darius;6
7;M;2018;Mikaël;7
10;M;2009;Adil;10
8;F;2016;Amanda;8
17;F;2020;Ninon;17
239;M;2005;Gabriel;239
7;M;2008;Paolo;7
14;F;2006;Catherine;14
87;M;2014;David;87
15;F;2011;Ashley;15
68;M;2017;Théo;68
8;F;2011;Candice;8
5;M;2007;Sofian;5
9;F;2009;Maé;14
7;F;2015;Divine;7
99;F;2018;Mila;99
13;M;2009;Aksel;13
14;F;2016;Ania;14
16;M;2020;Julian;16
10;M;2005;Gaëtan;10
7;F;2008;Priscille;7
7;F;2006;Célestine;7
16;M;2014;Dorian;16
9;M;2011;Benoît;9
7;F;2017;Tia;7
12;F;2011;Carla;12
5;M;2007;Sören;5
6;F;2009;Maëly;6
6;M;2015;Éden;6
11;F;2018;Mira;11
25;F;2009;Albane;25
6;F;2016;Anita;6
15;M;2020;Lino;15
11;F;2005;Hajar;11
28;F;2008;Rania;28
15;F;2006;Clélia;15
23;F;2014;Éléonore;23
6;F;2011;Camilia;6
8;F;2017;Yara;8
16;F;2011;Caroline;16
5;F;2007;Tamara;5
5;M;2009;Malick;5
31;M;2015;Elie;31
19;F;2018;Mona;19
12;M;2009;Alessandro;12
114;M;2016;Antoine;114
15;F;2020;Mélissa;15
129;F;2005;Jade;129
5;M;2008;Rayen;5
126;F;2006;Clémence;126
